id,price,neighbourhood_cleansed,room_type,bedrooms,bathrooms,accommodates,amenities,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,longitude,latitude,name,description,sentiment_score
995525536854384107,650.0,Spånga-Tensta,Entire home/apt,1.0,1.0,3,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""EV charger - level 2"", ""Host greets you"", ""Smart lock"", ""Paid parking lot on premises"", ""Single level home"", ""Rice maker"", ""Coffee maker: french press"", ""Wifi"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Ping pong table"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Children's playroom"", ""Conditioner"", ""Body soap"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Trash compactor"", ""Outdoor playground"", ""Arcade games"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""55 inch HDTV with standard cable, Netflix"", ""Cooking basics"", ""Bed linens"", ""Baking sheet"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Single oven"", ""Toaster"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Central heating"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Free street parking"", ""Paid street parking off premises"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Laundromat nearby"", ""Shower gel"", ""Backyard"", ""Game console"", ""Electric stove""]",2,1125,28,4.75,17.89422409043473,59.37930997890543,Nordic Comfort by Metro & Buses | Free Parking,"Welcome to our cozy 1BR & 1 living room apartment in a safe and quiet villa area, just 5 minutes from Spånga Station and a quick ride (only 2 stops)  to central Stockholm. This well-lit space features a private entrance, a modern kitchenette, a comfy bedroom, and a modern bathroom. Enjoy conveniences like free parking, garden access, and full furnishings. Perfect for families and travelers looking to explore the city with ease. Flexible time for checkin and out. Local shops and cafes nearby.",1.0
902692606243781244,1650.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""TV"", ""Outdoor dining area"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Pets allowed""]",3,1125,3,3.67,18.0796996,59.3144481,Cozy 1 room apartment in SoFo.,"A calm and cozy one room apartment with a sleeping alcove in Södermalms ""SoFo"". The apartment features designer decor, a nice balcony overlooking a colorful courtyard and art from Swedish contemporary artists. <br /><br />The street outside is strictly for walking during the summer and the coffee shop in the house has outdoor seating perfect for enjoying a pastry and coffee before heading down Södermannagatan  to Nytorget for some shopping or a visit to one of the many restaurants that it houses.",0.6666666666666666
1545184,1500.0,Hägersten-Liljeholmens,Entire home/apt,1.0,1.0,2,"[""TV"", ""Indoor fireplace"", ""Kitchen"", ""Heating"", ""Elevator"", ""Wifi""]",6,10,0,,17.98018,59.30034,Stunning apartment with magic view,"Panoramic and breath-taking view over Stockholm  in every direction except south-east. Elegant and cosy apartment with 1 bedroom + 1 livingroom (56 sqm) 15 minutes from city center with the subway., 6-7 minutes to Södermalm (4 stops).",
1308530151801260460,1326.0,Kungsholmens,Entire home/apt,1.0,1.0,3,"[""Kitchen"", ""Smoke alarm"", ""Wifi""]",1,365,0,,18.02681,59.3343,Cosy and bright apartment,"Cosy and bright two bedroom apartment in central Stockholm, Kungsholmen. 2 minutes from the subway stop Fridhemsplan.",
1138947344579702647,1500.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Wine glasses"", ""Long term stays allowed"", ""Host greets you"", ""Wifi"", ""Sound system"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Smoke alarm"", ""Outdoor furniture"", ""TV"", ""Dishes and silverware"", ""Paid parking off premises"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Patio or balcony"", ""Oven"", ""Dedicated workspace"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Coffee maker""]",7,60,1,5.0,18.05527,59.3099,Modern Söder apartment with private terrace,"This is the ideal retreat for those who want to be close to the city center and all it's amenities, while enjoying a calm oasis. The apartment is modern and located in Södermalm. Communications are excellent. Bus 3 is just outside your door, and Södra station is 400 meters away. Despite being located in the city, you uniquely have a private backyard. Views, trails along the water, and shops are all 5 minutes away (walking). So are bars and restaurants. Enjoy the city, or Netflix & Chill deluxe!",1.0
34001657,1130.0,Bromma,Entire home/apt,0.0,1.0,4,"[""Washer"", ""TV"", ""Hangers"", ""Essentials"", ""Exterior security cameras on property"", ""First aid kit"", ""Long term stays allowed"", ""Kitchen"", ""Heating"", ""Elevator"", ""Building staff"", ""Hot water"", ""Private entrance"", ""Wifi"", ""Self check-in"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer""]",5,14,0,,17.96632,59.34771,Studio Apartment Medium,"FEEL AT HOME, EVEN WHEN YOU´RE AWAY<br />We offer stylish, comfortable studio apartments in beautifully renovated factory premises that are situated close to downtown Stockholm.<br /><br />Each apartment has a fully equipped kitchen, individual bunks and TV. The building also has laundry facilities, a great gym, safe parking, a restaurant and much more. <br />Simply put, at Mornington Longstay, you’ll find everything you need for a happy stay. For the Longstay.",
1101293554791139539,929.0,Bromma,Entire home/apt,1.0,1.0,2,"[""Clothing storage: closet and dresser"", ""Wine glasses"", ""Hangers"", ""Long term stays allowed"", ""Host greets you"", ""Coffee maker: french press"", ""Wifi"", ""Window guards"", ""Iron"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Free parking on premises"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Outdoor playground"", ""Hot water"", ""Room-darkening shades"", ""Other induction stove"", ""Cooking basics"", ""Bed linens"", ""Single oven"", ""Standalone high chair - always at the listing"", ""Blender"", ""Outdoor dining area"", ""Dedicated workspace"", ""Central heating"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Free street parking"", ""Exercise equipment""]",2,30,9,4.78,17.9047,59.35053,Familjevänlig lägenhet i grönskande villaområde,,1.0
12315671,2500.0,Farsta,Entire home/apt,4.0,3.0,5,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Bathtub"", ""Wifi"", ""Fireplace guards"", ""Iron"", ""Essentials"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""Heating"", ""Shampoo"", ""Baby safety gates"", ""Children\u2019s books and toys"", ""TV with standard cable""]",4,60,6,4.83,18.0745,59.27431,Charming and clean family house!,This house is perfect for a family with 2-3 children! Sunny terrace with a grill and a garden with jumpThe house is located just a few minutes walk to the subway which will take you to Södermalm in only 10 min.,1.0
1193931542206003844,2500.0,Södermalms,Entire home/apt,2.0,1.0,3,"[""Washer"", ""Wine glasses"", ""Private patio or balcony"", ""Host greets you"", ""Barbecue utensils"", ""Wifi"", ""Indoor fireplace: wood-burning"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Coffee"", ""Smoke alarm"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""BBQ grill"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Baking sheet"", ""Oven"", ""Blender"", ""Outdoor dining area"", ""Dedicated workspace"", ""Portable fans"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Coffee maker""]",2,14,1,5.0,18.079369069554588,59.30891991586569,Cute apartment in the heart of Södermalm,"Beautiful apartment close to all the best parts of Södermalm in Stockholm, including cafés, bars, restaurants, art studios, second hand shops and boutiques. 2 minute walk to the water. <br /><br />Fully equipped, stylish kitchen, large dinner table, big TV, small cosy balcony with lunch sun. Two bedrooms, working fireplace. 2 minutes to supermarket, shopping, subway and liquor store and everything else you need. 5 minutes walk to the water, with outdoor gym and outdoor swimming pool.",1.0
985326768353373370,1138.0,Bromma,Entire home/apt,1.0,1.5,3,"[""Washer"", ""TV"", ""Exterior security cameras on property"", ""First aid kit"", ""Kitchen"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher""]",1,365,1,1.0,17.91905,59.35785,Familjerum - 3 enkelsängar – pentry,You will be charmed by this delightful place.,0.0
49603966,1600.0,Norrmalms,Entire home/apt,1.0,1.5,2,"[""Washer"", ""First aid kit"", ""Hangers"", ""Wine glasses"", ""Private patio or balcony"", ""Long term stays allowed"", ""Barbecue utensils"", ""Wifi"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Private BBQ grill: gas"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Keypad"", ""Board games"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""Waterfront"", ""Paid parking off premises"", ""Dishes and silverware"", ""Heating"", ""Arcade games"", ""Hot water"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Oven"", ""Drying rack for clothing"", ""Outdoor dining area"", ""TV with standard cable"", ""Dedicated workspace"", ""Portable fans"", ""Refrigerator"", ""Private entrance"", ""Dishwasher"", ""Game console: PS5"", ""Self check-in"", ""Coffee maker""]",2,730,44,4.82,18.06302,59.33883,Modern apartment in city centre,"This modern apartment is located close to the city center and Stureplan. The apartment is situated on the 1st floor with a private terrace, is bright and well planned with modern furniture. The apartment is 53m2, with a beautiful dining area, fully equipped kitchen, bathroom and a bedroom with a spacious 180 cm wide bed. The view over the rooftops and sky is beautiful and I hope you will feel very much at home. The apartment is the perfect stay for a couple or an exclusive stay by yourself.",1.0
1249926373319423590,957.0,Enskede-Årsta-Vantörs,Entire home/apt,1.0,1.0,2,"[""Washer"", ""TV"", ""Outdoor dining area"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""BBQ grill"", ""Air conditioning"", ""Free parking on premises"", ""Smoke alarm""]",1,20,0,,18.088718034256743,59.28546714159012,Underbara Enskede,Live the simple life in this peaceful and centrally located home.,
736662188619828534,1100.0,Hägersten-Liljeholmens,Entire home/apt,1.0,1.0,4,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Wifi"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Free parking on premises"", ""Smoke alarm"", ""Waterfront"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Oven"", ""Toaster"", ""Drying rack for clothing"", ""Refrigerator"", ""Private entrance"", ""Bread maker"", ""Shower gel"", ""Backyard"", ""Coffee maker""]",3,365,16,4.69,17.9631,59.29779,Lägenhet i bottenplan av villa,"About 35 sqm the apartment on the ground floor of villa in Mälarhöjden. Only 7 min walk to subway that takes you to Södermalm in 10 min. Proximity to green areas and about a 15 minute walk to Lake Mälaren and swimming facilities. <br /><br />Fully equipped kitchen (fridge/freezer, oven/induction hob). Dining table with room for 2-4 people. Bathroom with washing machine and hair dryer. Bed space for 4 pers (160 and 120cm double bed and a 90cm single bed). TV and wifi. Sheets and towels. Possibility to use part of the garden. Free parking.",1.0
1238576888596034603,850.0,Skarpnäcks,Entire home/apt,1.0,1.0,5,"[""Washer"", ""Hair dryer"", ""Wifi"", ""Radiant heating"", ""Iron"", ""Dining table"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Ethernet connection"", ""Hot water"", ""Cooking basics"", ""Bed linens"", ""Toaster"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Coffee maker""]",2,180,3,3.67,18.09277,59.29642,Lägenhet Stockholm,"Nice, comfortable and affordable accommodation in southern Stockholm!<br /><br />2-room apartment with 2 sofa beds & air mattress on Per Lindeströms road. <br /><br />Close to shops and a subway. Laundry room in the basement and free parking at the backside of the house.",0.0
1270231083123520846,1115.0,Kungsholmens,Private room,1.0,2.5,4,"[""Washer"", ""Hair dryer"", ""First aid kit"", ""Smart lock"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Coffee"", ""Board games"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Paid parking off premises"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Microwave"", ""Self check-in"", ""Shower gel""]",1,365,4,4.5,18.047523422629517,59.33124371886605,Private 4-bed room with bunk beds,"Nomad City Hostel is in the immediate city center, just a five minutes’ walk across the bridge from the central station, close to everything.<br /><br />The hostel reception is in the Nomad City Bar, right next to the hostel. The bar is open only for the guests of the Nomad Hostels and hosts pub nights, karaoke nights and other events for our guests regularly.<br /><br />The hostel is perfect for anyone who wants to experience Stockholm’s city life being in the middle of where everything happens.",0.6666666666666666
50387848,966.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Hair dryer"", ""First aid kit"", ""Bathtub"", ""Wifi"", ""Iron"", ""Essentials"", ""Kitchen"", ""Body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Hot water"", ""Patio or balcony"", ""Bed linens"", ""Dedicated workspace"", ""Paid parking on premises"", ""Central heating"", ""Refrigerator"", ""Coffee maker""]",2,1125,68,4.74,18.06844,59.30914,cozy apartment ground floor centre Södermalm.,"Everything you want from Södermalm is just outside your door, from cozy cafés and restaurants to beaches and bathing areas. Close to supermarkets and entertainment equally so to buses and subways.<br />You will enjoy your visit, and sleep as a prince and princess in a comfortable bed.<br />The kitchen is fully equipped to prepare breakfast, lunch and dinner.<br />Enjoy and take good care of our accommodation.",1.0
1151365033836096264,967.0,Kungsholmens,Private room,1.0,1.0,1,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Iron"", ""Lake access"", ""Outdoor dining area"", ""Host greets you"", ""Kitchen"", ""Heating"", ""Hot water"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer""]",1,365,2,5.0,18.024048797558123,59.32797258260428,Unik villa - rum för en (120 säng),"Beautiful room in the unik villa just by Västerbron. Fantastic location and view over Riddarfjärden. Walking distance; city center, Gamla Stan, Södermalm, park, walk, also kajak rental and beach/cliffs for swimming. <br /><br />Buss: Västerbroplan (also Flygbuss straight from Arlanda airport)<br />T-bana: Fridhemsplan<br /><br />The 5-room apartment is the home of me and my two cats and our guests. The rooms are spacious.  Guests have access to their room, kitchen and bathroom.",1.0
